HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Own,Mobile,New,2002,0.6473181204398698,Townhome,Frame,298167.1169911233,1781.4455847526253,Not link click,62.043340028694935,184.63456278880489,121.49589509236026,1,2,No,No
Own,Desktop,Returning,1959,0.5689435821042604,Townhome,Masonry,104451.186983591,942.0193342383693,Not link click,90.5990082646706,43.49396750581043,28.44997696598831,0,2,No,Yes
Rent,Mobile,New,2020,0.6419791438133535,Apartment,Frame,329926.1646657254,2422.8266390535773,Not link click,401.33649094589674,195.99601602941738,143.99720856706227,3,4,Yes,No
Own,Desktop,New,1955,0.44740528317224426,Single Family,Mixed,185848.4656267024,1403.5948633297496,Not link click,28.225261139111016,64.71399256872671,75.12542601383971,1,2,No,Yes
Rent,Desktop,Returning,1952,0.8636154703935319,Single Family,Frame,239516.66772505146,1384.0754787968904,Not link click,101.59391917645154,25.76616356864048,159.26265460681876,0,4,No,No
Own,Mobile,New,1946,0.4285692686114484,Apartment,Mixed,317775.94104342634,2243.251576723821,Not link click,95.33875515324875,285.0483928863049,402.83133759339177,2,4,Yes,Yes
Own,Mobile,New,2000,0.7061503931182233,Condo,Frame,383428.793016258,2597.4886213628497,Not link click,31.430371671588972,419.42732366334934,406.2310336662199,2,2,Yes,No
Own,Mobile,Returning,1994,0.1328009282697024,Apartment,Masonry,197290.43272756276,1507.536156388227,Not link click,36.37594783074089,65.69352753111798,186.11331510026196,3,2,Yes,Yes
Own,Desktop,Returning,2005,0.6752949104111753,Single Family,Frame,266921.3735227699,1271.8882622210788,Not link click,305.0878548414491,36.466407240404344,93.13107260453879,0,5,Yes,No
Rent,Mobile,Returning,1991,0.29364476512115867,Single Family,Frame,202178.07315437798,1401.5925370189195,Not link click,953.7081276175539,214.68302265536542,276.0450766597189,1,0,Yes,No
Rent,Mobile,New,1988,0.6277844946566151,Single Family,Masonry,302372.62041911384,2023.5376892017814,Not link click,35.89562161310052,84.96128888929958,154.1925261461668,1,0,No,No
Rent,Mobile,Returning,2007,0.47151163702713655,Apartment,Frame,80000.0,895.6293113196457,Not link click,33.59107410290757,112.4459669542253,94.66526528553261,0,5,No,No
Rent,Mobile,Returning,1970,0.7125447364557691,Single Family,Frame,245038.3013387285,1570.8856794861208,Not link click,353.5888418368067,171.92263048136917,269.0528491845176,1,1,No,No
Rent,Mobile,New,2022,0.7706664198320413,Condo,Masonry,212031.75347243756,2284.1466106349917,Not link click,139.08967712336258,117.08686881523633,178.65605199536054,0,1,No,No
Rent,Desktop,New,1974,0.47355854942926634,Condo,Frame,247214.3655355304,1516.6208994095955,Not link click,48.336924702404744,30.325415109060483,259.63383135506604,0,0,No,No
Rent,Mobile,New,1994,0.5479467883131347,Single Family,Mixed,307581.0468926733,1746.0270360266038,Not link click,85.53500091164399,104.26778515751478,71.81006507054036,1,0,Yes,Yes
Rent,Mobile,New,1984,0.30924910901369523,Single Family,Mixed,314689.12436680956,2383.5493217006588,Not link click,133.92163001167515,79.80942895026783,70.20308256679093,1,3,Yes,No
Own,Mobile,New,1969,0.4875030547158424,Townhome,Brick,194385.7883918076,1486.7011251230856,Not link click,9.13703597754882,67.4687482290103,972.2788444497571,0,2,No,No
Other,Mobile,Returning,1962,0.5015783399395044,Condo,Mixed,303814.44040175073,2068.302208723825,Not link click,52.69034619500476,127.71068248056156,830.7552406087541,0,3,No,Yes
Own,Mobile,New,1945,0.824455573405187,Apartment,Brick,309963.5130470872,2422.961711293686,Not link click,95.61438300249729,699.6822836971434,44.44140120858532,0,6,No,No
Own,Mobile,New,1975,0.49095618892990467,Apartment,Frame,318281.5868576366,1936.690837801682,Not link click,103.57904135720456,32.12069101233374,1758.9386474569283,1,0,No,Yes
Rent,Desktop,Returning,2021,0.5583856303063875,Apartment,Frame,266415.2248840138,1750.7270817727651,Not link click,319.84075848147137,90.73262536931652,188.0291389464717,0,4,Yes,No
Own,Mobile,New,2014,0.6185660562074309,Single Family,Frame,329564.32750057086,2306.5639363715495,Not link click,238.63108169565473,47.78530137491109,132.15983064853728,3,4,No,No
Rent,Mobile,New,1960,0.9465032940791174,Single Family,Frame,358963.5899164603,2319.0496621042835,Not link click,117.22244950661428,140.838164576943,74.54523625539859,1,4,Yes,No
Own,Mobile,New,2007,0.6758339815060247,Condo,Frame,349441.2708352124,3067.290749004455,Not link click,74.58798557588848,122.58479084991426,179.89539036013178,0,1,Yes,No
Own,Desktop,Returning,2010,0.6850767831792589,Single Family,Frame,243696.59253038658,1374.5832464892228,Not link click,127.56394451546755,45.04980268539348,1324.2059051523156,2,0,Yes,Yes
Own,Mobile,New,1957,0.7972540902889778,Condo,Frame,301500.13628461125,2010.3825225332148,Not link click,95.64308571056625,137.582849568065,361.6945043897834,0,0,Yes,Yes
Rent,Desktop,New,2022,0.8500495533400241,Apartment,Brick,207912.82738240782,1617.3857836193793,Not link click,112.11528414527791,159.17997010132402,333.3831503213618,0,1,No,No
Rent,Mobile,Returning,1952,0.5620721592896231,Townhome,Frame,286654.16666374484,2126.0578771942496,Not link click,22.784672633713132,84.44964673959525,327.1895286587741,0,2,No,No
Own,Mobile,New,1956,0.6314066938763492,Apartment,Masonry,352970.0923656145,2403.6656327094674,Not link click,86.37905110451257,159.3934671867164,247.69884962484343,1,2,No,Yes
Rent,Mobile,New,1986,0.6478175013872529,Single Family,Mixed,326894.02559051133,2024.338402809092,Not link click,87.09356750867276,36.48870755263785,82.53531561995908,1,1,No,No
Rent,Desktop,New,2001,0.5800119736382486,Single Family,Frame,420330.676664815,3027.9242006914064,Not link click,199.05816192745303,687.5844249929125,809.8401289537425,4,2,Yes,No
Rent,Mobile,New,1953,0.6194337417203529,Apartment,Mixed,233518.43656051275,1857.0478109850235,Not link click,52.154891432045744,67.34060004780527,36.956270982470464,0,3,No,No
Rent,Mobile,New,2008,0.5175793766540331,Apartment,Frame,188625.67209871515,871.2596395950764,Not link click,30.738820251521634,15.264496913257164,43.05035425215391,2,1,No,No
Own,Mobile,Returning,2005,0.7701831763450878,Apartment,Mixed,303626.9252580928,2096.42824468521,Not link click,305.8267600111693,152.26074336364525,21.02425956125067,1,6,No,Yes
Own,Mobile,New,1955,0.250758161790125,Townhome,Frame,367424.8559606472,2255.5942235405364,Not link click,437.28357721965637,107.82670259431458,239.51478531412414,1,5,Yes,Yes
Rent,Desktop,Returning,1990,0.581644768239791,Townhome,Frame,259572.6340729455,1146.8440886679589,Not link click,46.314538346108044,39.25042081957202,138.3407579382198,1,0,Yes,No
Own,Desktop,Returning,1948,0.2301600713313458,Single Family,Brick,323588.465987849,1861.477637687545,Not link click,104.89884176432064,70.31542382361947,337.9865056340843,5,2,Yes,Yes
Rent,Desktop,New,2017,0.5068087948990048,Condo,Frame,152802.57667371538,1494.4122922333463,Not link click,122.79072222113398,106.02971088889808,241.56287821751124,0,0,No,No
Own,Mobile,New,1959,0.41963493215997355,Condo,Frame,216073.91087135545,1132.4838028445856,Not link click,79.5008551757494,53.75629911488485,81.45957038354271,0,3,Yes,No
Own,Mobile,Returning,1981,0.5037128338592115,Townhome,Frame,251745.57522809674,1312.2313972580755,Not link click,233.97332457210732,116.70536055841005,138.10468646153748,1,3,No,Yes
Rent,Mobile,Returning,2021,0.7545632188234113,Townhome,Mixed,289691.8443651365,1638.9676919376902,Not link click,28.12609068853631,485.16435966924803,102.42231947093316,4,0,No,No
Rent,Desktop,New,2020,0.07589683095652239,Condo,Brick,196342.9547339959,1710.6454017871927,Not link click,163.2314144374361,845.7236687048397,53.08300009172784,1,2,No,Yes
Own,Desktop,New,1974,0.2627300057370237,Apartment,Brick,280866.5438905219,1857.7832840458775,Not link click,57.40268717459178,125.58159119392568,344.652213443595,2,5,Yes,No
Own,Mobile,New,2013,0.9870488252590064,Apartment,Brick,297654.65226752224,2139.012567085115,Not link click,99.48780789844466,220.76860197769432,29.65926790990993,1,3,No,No
Rent,Mobile,Returning,1983,0.4810531646757835,Condo,Brick,533774.3780909503,3936.2523777267115,Not link click,562.0242142567373,238.90638599905233,543.6471153576355,2,3,Yes,Yes
Rent,Mobile,New,2010,0.6378754686372362,Single Family,Frame,308096.9843868582,2624.9115268878445,Not link click,225.4189845359076,186.73279644466405,331.6471935342434,0,2,No,No
Rent,Mobile,Returning,1986,0.664227923310545,Single Family,Frame,276527.0986019788,1807.1158921527685,Not link click,87.44754464578635,65.15934596909088,224.2566919940031,1,0,No,No
Own,Mobile,New,1998,0.6727782857416205,Single Family,Frame,230459.71326599305,1564.9911626391122,Not link click,581.0749458981105,56.209864621848936,171.60311152930032,0,1,Yes,No
Other,Mobile,New,2003,0.5091425867510996,Townhome,Frame,272840.55547282926,1686.1443291326714,Not link click,73.65648968067592,83.39645855832092,87.8343738640943,1,1,No,No
Own,Mobile,Returning,2010,0.7336263365974854,Townhome,Frame,80000.0,569.2119652452357,Not link click,58.175987494913365,104.90260749379256,57.69168834621668,0,1,No,Yes
Rent,Desktop,New,1971,0.6071990065957525,Townhome,Brick,224922.78215903442,1224.5331627011833,Not link click,65.8685101191921,156.47542477139973,154.0321948181278,2,0,No,No
Rent,Mobile,New,2015,0.32901352946662843,Townhome,Mixed,316710.9230259967,1803.015738641421,Not link click,59.459016534524594,256.33739449043026,65.6010473141145,0,2,No,Yes
Own,Mobile,New,1997,0.34777145679307,Single Family,Mixed,167139.4529597081,1671.6661761847267,Not link click,42.55187269241304,8.656943393959642,65.98019541809141,0,2,No,No
Own,Mobile,New,1955,0.21473689021774994,Single Family,Masonry,376363.6853884305,2857.4672740288306,Not link click,50.012677536687825,25.912505223590664,208.92541726371337,3,1,Yes,Yes
Own,Mobile,New,1974,0.35930478539781047,Apartment,Masonry,80000.0,500.0,Not link click,31.80225938912165,36.71447769621114,26.52102354752823,0,0,No,No
Own,Mobile,New,1962,0.33537186655713025,Condo,Frame,310537.73538268585,2397.0768175343414,Not link click,44.28889841174713,81.29355544344838,161.78514258190745,1,2,Yes,No
Own,Mobile,Returning,2015,0.5380309642809205,Apartment,Frame,234978.3428966261,2020.8383822892006,Not link click,127.10141814877967,127.49427489009588,48.37456168195044,0,0,Yes,Yes
Own,Desktop,Returning,1993,0.7977923987832102,Townhome,Masonry,279612.91190425947,1540.3598894088414,Not link click,161.2198364404262,78.16051123830141,364.23750706734904,1,4,Yes,Yes
Own,Mobile,New,1978,0.4412069950328912,Townhome,Frame,415965.59734765906,2658.5402470220142,Not link click,711.0002777688436,174.8325987006611,374.4081415566179,2,4,Yes,No
Rent,Desktop,New,1950,0.5351903946692951,Condo,Brick,242960.4325764845,1421.2322873099106,Not link click,149.27557628813634,298.6316748565248,179.2977919025804,0,1,No,No
Own,Mobile,Returning,1982,0.5864523225080462,Apartment,Frame,223710.2739110706,1186.846615583293,Not link click,41.14449980004892,105.63737757432713,1024.442763524454,1,2,No,No
Rent,Mobile,New,1977,0.6398419161006688,Single Family,Frame,184349.48317162332,1452.099574897517,Not link click,12.524562650485887,174.3430136976937,1058.4723032035274,4,1,No,No
Own,Mobile,Returning,1996,0.36947681640356617,Single Family,Brick,319711.7607126408,1611.9088509193232,Not link click,122.98382139734485,158.44641528583608,297.1334594242395,1,3,No,No
Rent,Mobile,Returning,1964,0.6164364090569572,Apartment,Masonry,302227.95611945307,2063.1185907737135,Not link click,94.68810091425293,80.5393655865664,113.90209180643893,2,2,Yes,No
Own,Desktop,New,1994,0.34141117297696966,Townhome,Frame,454532.430885732,2812.0470252669497,Not link click,314.7706795150862,581.5349887223258,1285.1836008604175,4,8,Yes,Yes
Rent,Mobile,New,1977,0.6234689027900169,Single Family,Brick,230201.48186495207,2003.9730487372553,Not link click,75.81784464078152,35.30320449577284,226.25730577366582,1,3,No,No
Own,Mobile,Returning,2005,0.60162543915602,Single Family,Frame,180445.8891560361,1498.3812898829758,Not link click,437.7425773558009,28.861317267280533,320.29712458894284,1,3,No,No
Rent,Desktop,New,2011,0.5647339183315552,Apartment,Masonry,276377.05213153583,1474.1568921444343,Not link click,62.66438009219095,149.51708159949186,164.53625244816905,0,3,Yes,Yes
Own,Mobile,New,1989,0.3488710978366455,Apartment,Masonry,320541.6783474868,1521.3053435501715,Not link click,95.67224452068439,113.3037651032033,101.76449676819834,1,4,No,No
Rent,Mobile,Returning,1993,0.5136292723940934,Single Family,Masonry,324321.358073067,2360.1457562489095,Not link click,777.89414611311,79.56830204557761,464.41586903145776,0,0,No,Yes
Rent,Desktop,New,1987,0.32602459954990043,Single Family,Brick,202060.10792793834,1680.7317851863581,Not link click,33.20114971620224,134.98762301163828,97.32035786584754,1,3,No,No
Rent,Desktop,New,2013,0.617356830020813,Single Family,Masonry,240876.89593379738,2094.739941638697,Not link click,55.02998398437612,203.21559962160202,226.42590653198246,0,2,No,Yes
Own,Desktop,New,1959,0.5810840223435394,Single Family,Brick,279191.73223834863,2215.257625545452,Not link click,169.63001701838107,85.64990864726107,162.42672727362913,1,2,Yes,Yes
Own,Desktop,New,1957,0.6393647558590838,Condo,Frame,334716.0163908476,1910.2520134465,Not link click,593.8514775842634,47.07158568254344,305.26783294615865,1,5,Yes,No
Rent,Desktop,New,1972,0.22788793837003896,Apartment,Brick,261214.69294705597,1463.6863063447759,Not link click,40.049280519102,131.46700969349175,114.07580109568981,1,3,Yes,No
Rent,Mobile,New,1966,0.5739073635969326,Apartment,Masonry,241634.7969102627,1932.5091045777274,Not link click,14.186167020599681,112.32455094852901,103.84862439848185,3,1,Yes,No
Rent,Desktop,New,1949,0.5658547059076087,Single Family,Masonry,232752.82444852218,1548.690550917,Not link click,71.54283611871243,248.96545053663397,106.73837164964242,2,1,No,No
Rent,Mobile,Returning,1946,0.6989160532581075,Townhome,Brick,280886.8945206251,1362.1911594739097,Not link click,62.17796209574764,396.2925328656694,200.94455082029796,1,1,Yes,Yes
Own,Mobile,Returning,1975,0.7781433287837802,Single Family,Mixed,257442.85984185396,1557.6191252404603,Not link click,132.07378705263076,136.91523602380985,345.1087332811384,1,5,Yes,Yes
Own,Mobile,Returning,2002,0.8357666070283407,Apartment,Brick,230931.18171006843,1269.3223807521617,Not link click,490.687571275055,150.50786335152617,160.45547474343394,1,5,No,No
Own,Desktop,Returning,1988,0.5154728893026559,Condo,Brick,245771.18564452324,1722.4120398873113,Not link click,38.07692136749194,69.52698474416555,74.67174990399134,0,6,No,No
Rent,Mobile,New,1993,0.5438600040752073,Townhome,Brick,285123.070007696,2594.8188700120013,Not link click,144.10867946078153,88.59403203451136,389.87820264626527,3,1,No,No
Rent,Mobile,Returning,1977,0.4403659705215274,Condo,Mixed,273018.9197521988,2179.3912830113013,Not link click,107.47697190743878,216.00651686821647,133.33595443873747,0,2,Yes,No
Own,Desktop,New,1967,0.7573264386929284,Apartment,Frame,444703.82407621277,3051.4208062943385,Not link click,108.35902404907185,240.80120758335732,510.64551264529393,1,5,Yes,Yes
Other,Mobile,New,1978,0.6663883624873483,Single Family,Frame,366209.0054915109,3059.128944672688,Not link click,58.44061996635798,771.0969723682874,538.8564571886754,1,1,Yes,Yes
Own,Desktop,New,2003,0.6285709451095185,Townhome,Frame,164180.16149968217,1456.1449016119798,Not link click,37.873091408138485,35.87215697555994,61.7718264660238,2,1,Yes,No
Own,Mobile,New,1959,0.7710031099938215,Townhome,Brick,276187.3745521798,1671.858173231979,Not link click,90.87517632078759,491.0806110306659,1062.762278778035,0,2,No,No
Rent,Mobile,New,2021,0.7687199850857673,Apartment,Brick,388523.12636068533,2550.9411173660446,Not link click,88.83021595103685,171.9632691234243,201.23452083808957,2,2,Yes,No
Own,Mobile,New,1946,0.5032550954023376,Apartment,Mixed,286747.62952848064,1110.2569500984441,Not link click,48.45285334355658,52.97329179260763,295.49026537235517,0,2,No,Yes
Own,Desktop,New,1973,0.6186541285625632,Single Family,Masonry,242584.87677165202,1230.606148289648,Not link click,40.60312764670737,13.531054346779714,84.60003583609428,1,3,No,Yes
Own,Mobile,Returning,1980,0.5626400348406543,Single Family,Brick,192877.56778121076,1725.0511686680613,Not link click,60.26440369207077,169.25164900066298,340.947326676261,2,0,No,Yes
Rent,Desktop,New,2015,0.2917737594406917,Condo,Mixed,231978.88373172408,1793.637644347354,Not link click,10.378893010487584,90.02104422164602,140.75149714157212,0,1,Yes,No
Rent,Desktop,New,2008,0.8321004649698241,Townhome,Brick,431359.87562806066,3684.830806640813,Not link click,286.8468168435034,145.89235613287607,93.35708623420415,3,2,Yes,No
Own,Desktop,Returning,2012,0.5627176866452371,Apartment,Brick,216064.2402117067,2097.0675679135597,Not link click,119.06643553382693,93.29708655355516,140.06508188336386,3,4,Yes,Yes
Rent,Desktop,New,1969,0.38728303691035604,Single Family,Frame,254991.28311278275,1561.2289032524166,Not link click,118.5470205743855,26.216137475730815,194.24867467335233,0,2,No,No
Own,Mobile,New,1968,0.3280078315961893,Single Family,Frame,158593.00060121308,878.3608724836577,Not link click,117.27048086788726,121.05979824141795,106.8366517311657,0,4,No,No
Rent,Desktop,New,1959,1.0389863576164613,Apartment,Frame,223779.92911238456,1937.0173422560124,Not link click,59.08158861511054,21.592729400553456,227.84376927656373,0,1,No,No
Own,Mobile,New,1978,0.5276361480427898,Condo,Frame,262769.76979891525,2905.126103439704,Not link click,422.52461983364674,118.14942295296186,162.09348366994325,2,4,Yes,Yes
Rent,Mobile,Returning,1964,0.43527503327954237,Apartment,Brick,103806.26412865146,500.0,Not link click,11.71817104226442,166.95325729916368,126.18537147364472,0,0,No,No
Rent,Mobile,Returning,1969,0.6929257538701127,Single Family,Frame,288843.49272128823,2388.040450092465,Not link click,67.3028272835712,195.53063209872016,233.34089335211587,0,3,No,No
Rent,Desktop,Returning,1960,0.4959568828511189,Single Family,Frame,361305.4259534151,2464.583056948025,Not link click,91.30000445126262,101.94568538110327,77.0339771228942,0,4,No,Yes
Own,Desktop,New,2002,0.6234254268693372,Townhome,Brick,279077.49071785156,1690.2330449208916,Not link click,115.67072855762268,13.364343650786303,72.02043988970026,1,1,No,Yes
Rent,Mobile,Returning,1987,0.7265709621727003,Single Family,Masonry,345228.9062589596,1648.5620789986874,Not link click,149.43527847552232,87.82229016126804,97.56704679332258,2,4,Yes,No
Own,Mobile,Returning,2020,0.49294450238941445,Single Family,Masonry,316932.3694757732,2395.889910633511,Not link click,845.2943042176234,216.84990752139132,289.6835637319318,2,7,No,Yes
Own,Mobile,New,1986,0.4986939140231418,Single Family,Masonry,161893.608787886,753.484876280746,Not link click,108.8063426356225,105.72562230156333,94.35598464145272,0,0,No,No
Own,Mobile,New,1961,0.24255977168730886,Condo,Masonry,296125.72911071545,2172.7905063584376,Not link click,65.7374331852489,122.1165353614093,100.82588279155608,1,1,No,No
Own,Desktop,Returning,1968,0.3445476937874191,Townhome,Mixed,273015.8711047022,2354.304439448603,Not link click,79.70320728408366,362.5768842647233,256.49077517181723,3,5,No,Yes
Own,Mobile,Returning,1978,0.6857217918442872,Townhome,Masonry,194551.25756115178,1073.3242109927521,Not link click,306.0288210482958,157.13454721166065,442.46504867874603,0,1,No,No
Own,Desktop,New,2009,0.7062538725727312,Apartment,Frame,221921.65399095888,1605.1981853331372,Not link click,188.04886010420273,399.37760206909934,268.144487843001,1,0,No,No
Rent,Mobile,Returning,1995,0.5657693118917514,Single Family,Mixed,350275.8742084892,2466.0769819485045,Not link click,211.42479955277554,123.91601306989517,77.80200045021624,2,3,Yes,Yes
Rent,Mobile,New,1951,0.5805586143322871,Townhome,Brick,488423.17074569885,3433.0333783502356,Not link click,199.86829671864763,284.6417018381641,809.0995209807302,4,4,Yes,No
Rent,Mobile,Returning,2017,0.369211870958955,Single Family,Masonry,154637.84364399224,1218.025375884647,Not link click,63.02043613390672,253.68362809062538,49.67968899460187,0,1,No,No
Rent,Mobile,Returning,1980,0.45383312720470065,Single Family,Brick,557017.2496840939,3344.82972232805,Not link click,140.41522604059156,103.53895460874769,154.83814052466738,1,1,Yes,Yes
Rent,Mobile,Returning,1995,0.4479977628732468,Apartment,Mixed,245744.42746139603,2094.7560910551174,Not link click,22.134565693105994,282.3396383481842,495.5233988239452,2,1,Yes,No
Rent,Desktop,Returning,2020,0.47712019390425076,Single Family,Frame,256758.37642972497,2218.3111058221007,Not link click,123.84189966559394,282.24437942957417,145.9651781027208,1,4,No,No
Rent,Desktop,New,1967,0.38326274904170377,Townhome,Frame,193095.72745182825,1572.6287747638357,Not link click,64.77311601072736,151.6274717183297,29.318767872590016,1,2,No,No
Rent,Mobile,Returning,2022,0.5357129910595738,Apartment,Frame,261866.60418089776,1902.022042537966,Not link click,782.0811373054862,69.94562808713597,81.4845759969223,2,2,No,No
Own,Mobile,New,1964,0.6933313890109299,Apartment,Mixed,251485.34830172922,1596.8162222852725,Not link click,133.9552483517904,77.36366536367046,209.77637167416208,0,1,No,No
Other,Mobile,New,1945,0.7623366076957769,Single Family,Frame,340233.1160755303,2259.6890939929954,Not link click,29.998147718463024,427.93518904713335,428.0424473257346,0,4,No,No
Own,Desktop,New,2008,0.5744573248202228,Single Family,Frame,172163.7040545177,1620.8014084288195,Not link click,54.448787625280154,887.6289161651191,211.17250057025345,0,4,No,No
Other,Mobile,New,1954,0.39918832107698277,Townhome,Frame,242264.82392876517,1727.880932776164,Not link click,132.14841786397858,339.1637224565723,514.9990339185586,3,0,No,No
Own,Mobile,New,1953,0.6128545940966854,Apartment,Masonry,384912.6029211441,2903.2701363363294,Not link click,178.08041259640737,139.7655219714117,327.7522368801346,3,6,Yes,Yes
Rent,Desktop,New,1985,0.6182373400739984,Single Family,Frame,158524.3247111683,860.6209420611692,Not link click,18.684138127077983,66.47223659631726,165.51422608506888,0,3,No,No
Own,Mobile,Returning,1989,0.7014608634013138,Single Family,Frame,272013.6047956358,1558.1886076797493,Not link click,39.5336124614628,134.75032942822114,94.5424311046301,0,3,Yes,No
Own,Mobile,New,1974,0.9247281753833164,Single Family,Brick,132677.37196606462,1525.734015920466,Not link click,123.70726473060574,104.46472073272551,44.292833052237185,1,3,No,No
Rent,Mobile,New,1976,0.21481476206759614,Condo,Frame,186586.48533717595,1007.0342118337019,Not link click,41.35041846256122,281.47748327613175,105.79841925539633,1,1,No,No
Rent,Mobile,New,1994,0.5574475211367194,Apartment,Mixed,264957.05752984644,1725.414051622459,Not link click,85.46634120586063,90.43523328087369,57.337814847171295,0,2,No,No
Rent,Mobile,New,1980,0.6879401261108533,Single Family,Masonry,282313.4253063516,2585.962251826709,Not link click,70.49083685857086,78.50353219075986,200.62581988004396,1,0,Yes,Yes
Own,Mobile,New,2000,0.31967498103217307,Townhome,Frame,263484.597371498,2153.041953956216,Not link click,686.1455531846376,46.76876253782768,300.4678763491801,2,1,No,No
Own,Desktop,Returning,1997,0.537429340904966,Apartment,Frame,337477.68748301663,2594.797156486973,Not link click,28.276444369241844,217.1409095450837,942.1997311328811,2,5,Yes,No
Own,Mobile,Returning,2002,0.5910320202803493,Single Family,Masonry,263664.0618680801,1597.4648253640564,Not link click,138.70264199539568,146.36002005186882,261.0076731558026,3,3,Yes,Yes
Own,Mobile,Returning,1980,0.5209789994594776,Single Family,Frame,295299.5590370477,1825.945820417653,Not link click,665.6407762009354,69.36031870700421,431.4460984648022,1,4,Yes,No
Own,Mobile,Returning,1949,0.30065264622496213,Apartment,Mixed,359955.224931615,2575.862722951968,Not link click,231.07924776019928,205.0120870849203,334.3277259136372,6,7,Yes,No
Rent,Mobile,New,1969,0.24019826539859662,Single Family,Brick,186956.80484327293,1350.495626180401,Not link click,30.764985706632753,91.98140693673854,219.6683523388548,1,1,No,No
Own,Mobile,New,1966,0.5320661879952895,Condo,Brick,258210.07238913194,1921.9996233809052,Not link click,234.14326583203336,22.86867225062888,250.9278754915119,0,0,Yes,Yes
Own,Mobile,New,1957,0.619382187360509,Single Family,Brick,390730.47228143446,2814.374365575227,Not link click,100.91412369355149,165.0846761031059,159.1656392063443,1,7,Yes,Yes
Own,Mobile,New,1963,0.6074895909347201,Single Family,Brick,145848.59699448425,1374.4538705627815,Not link click,18.73126272152224,105.8481165344725,134.30675176565535,2,0,No,No
Own,Mobile,New,1950,0.7964260931125635,Single Family,Frame,241202.95625346672,1027.161282279449,Not link click,62.478738333487804,57.518279628007896,239.179653929333,0,1,No,No
Own,Desktop,New,1952,0.7029540127861231,Apartment,Masonry,233342.5535431784,1317.6700551256204,Not link click,50.972517705896365,84.41458676317791,306.5855876693218,1,4,No,No
Other,Desktop,New,1970,0.7032508257850468,Condo,Masonry,115377.449298359,500.0,Not link click,84.97875868444856,114.71310818381693,332.9982095216569,1,1,No,No
Own,Mobile,Returning,1946,0.48179407730238194,Single Family,Frame,262301.83927687164,1742.5437831404984,Not link click,275.199555677033,30.082010432908618,514.181506602605,1,2,Yes,Yes
Rent,Desktop,Returning,1989,0.8654972154780096,Condo,Frame,358476.9140202198,2824.6763813967154,Not link click,128.76860823196213,163.53910023479418,456.3745224567639,2,2,No,No
Own,Mobile,New,2014,0.46832309525903915,Apartment,Mixed,243934.57049295236,2058.333198210856,Not link click,266.3707227270725,365.4271823932308,319.9475038150244,1,2,Yes,No
Rent,Mobile,Returning,1955,0.4142967847990291,Condo,Brick,401696.42796391743,2819.406992074263,Not link click,118.25909018516046,631.4843222881042,212.53256722713087,0,5,No,Yes
Rent,Mobile,New,1979,0.7189958373903207,Apartment,Brick,275877.82823596353,1578.8048496679157,Not link click,78.4080979811127,41.90878594969142,29.806617827321734,1,3,No,Yes
Own,Mobile,New,1974,0.19581571573575557,Single Family,Brick,318664.0789930822,2252.5822213130427,Not link click,371.7408837327979,186.74660267752782,796.9957726442304,1,2,No,No
Own,Mobile,Returning,2017,0.4852273774538181,Single Family,Brick,394074.46790995466,2345.4008701505545,Not link click,50.11311999697323,211.94476197333793,79.6455365762488,0,3,Yes,No
Own,Mobile,New,1970,0.3225013701134918,Apartment,Frame,305266.23567642516,2078.33180105233,Not link click,48.09596268465746,28.52055419805909,232.61249447929063,0,1,No,No
Own,Mobile,New,1991,0.7669250155778393,Single Family,Mixed,348068.0314368999,2651.6538785511566,Not link click,57.0170208765105,101.78213450714753,733.5100397681141,0,2,No,No
Rent,Mobile,New,1958,0.19447106511763018,Single Family,Masonry,307614.72595116287,1896.8236499659317,Not link click,172.20730392445202,55.51586652032226,82.10601457830052,1,1,Yes,No
Rent,Desktop,New,1984,0.5860371955233351,Apartment,Frame,361321.4522952243,2611.3949283767265,Not link click,108.2319912918367,183.95679449372,123.229445006704,1,4,No,No
Own,Mobile,New,1955,0.46834978840129643,Apartment,Frame,208581.86601494483,1178.7647868227841,Not link click,179.32195809491222,172.6136934088723,337.037584992384,1,2,No,No
Own,Desktop,New,1971,0.8938717601782774,Single Family,Brick,340860.0805920935,1925.4481081590648,Not link click,112.55560640777908,172.1801643182144,57.12185001247754,1,3,No,No
Rent,Mobile,Returning,1976,0.6874955583819874,Apartment,Mixed,210211.03094409802,1260.5396329793807,Not link click,71.94953021340363,34.353798745774725,125.9515768884485,1,2,No,No
Other,Mobile,New,1997,0.9894538863335631,Single Family,Frame,342292.5853816266,2067.1452893505457,Not link click,478.51747755588514,55.260318228226225,18.910430384599294,1,0,No,No
Other,Desktop,New,1993,0.3774594955905548,Apartment,Mixed,274380.7074517598,1289.7976879111177,Not link click,132.61686145105784,156.3507136020629,111.19215798469956,1,1,No,No
Rent,Desktop,New,1989,0.7002286128309081,Apartment,Mixed,264333.7003845996,2045.3800028702196,Not link click,86.49563759855661,479.1143034502921,166.36046467510317,2,1,Yes,No
